dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;anneeMesureTrafic;typeComptageTrafic;TMJA;RatioPL;lngD;latD;zzD;lngF;latF;zzF
2017-01-01;A0035;418.0;426;67;N;674.0;83175.0;1031370.09;6818763.12;0;427;67;N;46.0;83593.0;1031467.69;6818358.43;0;2017;Permanent horaire;46149;14.6;7.478057097366461;48.38457861499961;0.0;7.479063329335295;48.38089380779785;0.0
2017-01-01;A0035;218.2;427;67;N;46.0;83593.0;1031467.69;6818358.43;0;427;67;N;264.2;83811.2;1031517.78;6818146.87;0;2017;Permanent horaire;46149;14.6;7.479063329335295;48.38089380779785;0.0;7.479576729718292;48.37896796741558;0.0
2017-01-01;A0035;7638.3;427;67;N;264.2;83811.2;1031517.78;6818146.87;0;434;67;N;569.5;91449.5;1032211.87;6811454.36;0;2017;Permanent horaire;46149;14.6;7.479576729718292;48.37896796741558;0.0;7.4838058172910715;48.31849846735109;0.0
2017-01-01;A0035;357.4;434;67;N;569.5;91449.5;1032211.87;6811454.36;0;434;67;N;926.9;91806.9;1032014.2;6811158.91;0;2017;Permanent horaire;46149;14.6;7.4838058172910715;48.31849846735109;0.0;7.4809175802201455;48.315945438675456;0.0
2017-01-01;A0035;424.1;434;67;N;926.9;91806.9;1032014.2;6811158.91;0;435;67;N;307.0;92231.0;1031850.71;6810764.82;0;2017;Permanent horaire;46149;14.6;7.4809175802201455;48.315945438675456;0.0;7.4784144919437905;48.312488847211775;0.0
2017-01-01;A0035;6092.0;69;68;N;158.0;114732.0;1025509.28;6780865.9;0;75;68;N;279.0;120824.0;1026428.4;6774863.46;0;2017;Permanent horaire;56603;15.9;7.370701344657857;48.047075195260966;0.0;7.378552773187756;47.99268415286268;0.0
2017-01-01;A0035;7760.0;75;68;N;279.0;120824.0;1026428.4;6774863.46;0;83;68;N;153.0;128584.0;1025458.05;6767196.45;0;2017;Permanent horaire;49297;16.2;7.378552773187756;47.99268415286268;0.0;7.3598908856774;47.924274670573745;0.0
2017-01-01;A0035;5691.0;83;68;N;153.0;128584.0;1025458.05;6767196.45;0;88;68;N;928.0;134275.0;1027651.83;6761965.79;0;2017;Permanent horaire;45734;16.3;7.3598908856774;47.924274670573745;0.0;7.385331375715522;47.87617992706939;0.0
2017-01-01;A0035;4804.0;117;68;N;923.0;163046.0;1037744.77;6735866.99;0;122;68;N;760.0;167850.0;1040626.08;6732110.68;0;2017;Permanent horaire;53746;6.7;7.500240994747935;47.63654351067282;0.0;7.535676800674909;47.60130494348604;0.0
2017-01-01;A0036;5120.0;105;68;N;580.0;5580.0;1024990.37;6749980.63;0;110;68;N;700.0;10700.0;1029674.52;6751504.74;0;2017;Permanent horaire;92852;;7.340972534341562;47.76980019945716;0.0;7.404545464503547;47.781163172625;0.0
2017-01-01;A0036;50.0;110;68;N;700.0;10700.0;1029674.52;6751504.74;0;110;68;N;750.0;10750.0;1029717.04;6751530.94;0;2017;Permanent horaire;92852;;7.404545464503547;47.781163172625;0.0;7.4051318735855505;47.78137727621433;0.0
2017-01-01;A0036;8424.0;0;68;C;0.0;20508.0;1020249.04;6747227.0;0;8;68;C;424.0;28932.0;1012308.3;6744471.74;0;2017;Permanent horaire;44663;25.5;7.275776456066734;47.747380546662505;0.0;7.168015814588049;47.72643676104897;0.0
2017-01-01;A0036;11406.0;8;68;C;424.0;28932.0;1012308.3;6744471.74;0;19;68;C;830.0;40338.0;1001879.64;6741081.1;0;2017;Permanent horaire;32738;28.1;7.168015814588049;47.72643676104897;0.0;7.026776462142902;47.700828448710325;0.0
2017-01-01;A0036;10290.0;19;68;C;830.0;40338.0;1001879.64;6741081.1;0;30;90;C;120.0;50628.0;993909.6;6734840.59;0;2017;Permanent horaire;32738;28.1;7.026776462142902;47.700828448710325;0.0;6.91651541001062;47.64833653688187;0.0
2017-01-01;A0036;1480.0;30;90;C;120.0;50628.0;993909.6;6734840.59;0;31;90;C;600.0;52108.0;992558.19;6734256.29;0;2017;Permanent horaire;45470;24.1;6.91651541001062;47.64833653688187;0.0;6.898152337879225;47.643685393068196;0.0
2017-01-01;A0036;1610.0;31;90;C;600.0;52108.0;992558.19;6734256.29;0;33;90;C;210.0;53718.0;991318.88;6733390.08;0;2017;Permanent horaire;45470;24.1;6.898152337879225;47.643685393068196;0.0;6.8810991292786;47.63644738375256;0.0
2017-01-01;A0036;10.0;33;90;C;210.0;53718.0;991318.88;6733390.08;0;33;90;C;220.0;53728.0;991313.76;6733381.5;0;2017;Permanent horaire;54633;23.9;6.8810991292786;47.63644738375256;0.0;6.881025414119004;47.636372512751855;0.0
2017-01-01;A0036;254.0;33;90;C;220.0;53728.0;991313.76;6733381.5;0;33;90;C;474.0;53982.0;991158.99;6733180.63;0;2017;Permanent horaire;54633;23.9;6.881025414119004;47.636372512751855;0.0;6.87883545776746;47.634635089407965;0.0
2017-01-01;A0036;2022.0;33;90;C;474.0;53982.0;991158.99;6733180.63;0;35;90;C;496.0;56004.0;989840.78;6731706.08;0;2017;Permanent horaire;54633;23.9;6.87883545776746;47.634635089407965;0.0;6.860342634446708;47.62195979081558;0.0
2017-01-01;A0036;226.0;35;90;C;496.0;56004.0;989840.78;6731706.08;0;35;90;C;722.0;56230.0;989748.79;6731499.78;0;2017;Permanent horaire;54633;23.9;6.860342634446708;47.62195979081558;0.0;6.8589852095583925;47.62014554703098;0.0
2017-01-01;A0036;278.0;35;90;C;722.0;56230.0;989748.79;6731499.78;0;36;90;C;0.0;56508.0;989661.95;6731235.93;0;2017;Permanent horaire;70456;19.0;6.8589852095583925;47.62014554703098;0.0;6.8576589407021045;47.61781162838694;0.0
2017-01-01;A0036;3685.0;36;90;C;0.0;56508.0;989661.95;6731235.93;0;39;90;C;685.0;60193.0;989694.18;6727598.41;0;2017;Permanent horaire;70456;19.0;6.8576589407021045;47.61781162838694;0.0;6.855723871393513;47.58509465438344;0.0
2017-01-01;A0036;4045.0;39;90;C;685.0;60193.0;989694.18;6727598.41;0;43;90;C;730.0;64238.0;990522.17;6723723.63;0;2017;Permanent horaire;60843;20.6;6.855723871393513;47.58509465438344;0.0;6.86420477248269;47.549894072207735;0.0
2017-01-01;A0036;2790.0;43;90;C;730.0;64238.0;990522.17;6723723.63;0;46;25;C;520.0;67028.0;990075.27;6720979.86;0;2017;Permanent horaire;60843;20.6;6.86420477248269;47.549894072207735;0.0;6.856489100990775;47.52542230442297;0.0
2017-01-01;A0036;2251.0;46;25;C;520.0;67028.0;990075.27;6720979.86;0;48;25;C;771.0;69279.0;988913.04;6719130.63;0;2017;Permanent horaire;54866;14.6;6.856489100990775;47.52542230442297;0.0;6.839867296832419;47.50930583109038;0.0
2017-01-01;A0036;1474.0;48;25;C;771.0;69279.0;988913.04;6719130.63;0;50;25;C;245.0;70753.0;987675.18;6718333.49;0;2017;Permanent horaire;56595;19.7;6.839867296832419;47.50930583109038;0.0;6.822928449574405;47.50267921430119;0.0
2017-01-01;A0036;36.0;50;25;C;245.0;70753.0;987675.18;6718333.49;0;50;25;C;281.0;70789.0;987648.21;6718309.65;0;2017;Permanent horaire;56595;19.7;6.822928449574405;47.50267921430119;0.0;6.82255527897935;47.50247661648184;0.0
2017-01-01;A0036;287.0;50;25;C;281.0;70789.0;987648.21;6718309.65;0;50;25;C;568.0;71076.0;987451.07;6718101.85;0;2017;Permanent horaire;56595;19.7;6.82255527897935;47.50247661648184;0.0;6.819806092487287;47.50069411813202;0.0
2017-01-01;A0036;2298.0;50;25;C;568.0;71076.0;987451.07;6718101.85;0;52;25;C;866.0;73374.0;986382.65;6716195.31;0;2017;Permanent horaire;43146;13.3;6.819806092487287;47.50069411813202;0.0;6.80441065377278;47.48401627632475;0.0
2017-01-01;A0036;4334.0;52;25;C;866.0;73374.0;986382.65;6716195.31;0;57;25;C;200.0;77708.0;983279.49;6713423.83;0;2017;Permanent horaire;33475;29.6;6.80441065377278;47.48401627632475;0.0;6.76149733663514;47.460434573716896;0.0
2017-01-01;A0036;1160.0;57;25;C;200.0;77708.0;983279.49;6713423.83;0;58;25;C;360.0;78868.0;982579.53;6712523.36;0;2017;Permanent horaire;25614;28.3;6.76149733663514;47.460434573716896;0.0;6.751649328991011;47.45263755798019;0.0
2017-01-01;A0036;2220.0;58;25;C;360.0;78868.0;982579.53;6712523.36;0;60;25;C;580.0;81088.0;980856.34;6711210.14;0;2017;Permanent horaire;25614;28.3;6.751649328991011;47.45263755798019;0.0;6.727983072329819;47.44156384093286;0.0
2017-01-01;A0036;590.0;60;25;C;580.0;81088.0;980856.34;6711210.14;0;61;25;C;170.0;81678.0;980535.15;6710713.94;0;2017;Permanent horaire;25614;28.3;6.727983072329819;47.44156384093286;0.0;6.7234156908779035;47.43723846365416;0.0
2017-01-01;A0036;7820.0;61;25;C;170.0;81678.0;980535.15;6710713.94;0;68;25;C;990.0;89498.0;973956.67;6708428.43;0;2017;Permanent horaire;25614;28.3;6.7234156908779035;47.43723846365416;0.0;6.634831942949947;47.419445066574085;0.0
2017-01-01;A0036;30.0;68;25;C;990.0;89498.0;973956.67;6708428.43;0;69;25;C;20.0;89528.0;973931.67;6708411.65;0;2017;Permanent horaire;25614;28.3;6.634831942949947;47.419445066574085;0.0;6.634490473306823;47.41930452949999;0.0
2017-01-01;A0036;4153.0;69;25;C;20.0;89528.0;973931.67;6708411.65;0;73;25;C;173.0;93681.0;969948.77;6707891.53;0;2017;Permanent horaire;25614;28.3;6.634490473306823;47.41930452949999;0.0;6.5814060658744955;47.41626498796705;0.0
2017-01-01;A0036;11137.0;73;25;C;173.0;93681.0;969948.77;6707891.53;0;84;25;C;310.0;104818.0;959551.43;6705971.98;0;2017;Permanent horaire;26330;27.5;6.5814060658744955;47.41626498796705;0.0;6.442533426447437;47.403163805225155;0.0
2017-01-01;A0036;6206.0;84;25;C;310.0;104818.0;959551.43;6705971.98;0;90;25;C;516.0;111024.0;954994.37;6702594.96;0;2017;Permanent horaire;26330;27.5;6.442533426447437;47.403163805225155;0.0;6.3802496053860915;47.37456379585747;0.0
2017-01-01;A0036;19072.0;90;25;C;516.0;111024.0;954994.37;6702594.96;0;109;25;C;588.0;130096.0;938045.26;6697586.25;0;2017;Permanent horaire;26502;27.1;6.3802496053860915;47.37456379585747;0.0;6.153166770390325;47.33582344279222;0.0
2017-01-01;A0036;14653.0;109;25;C;588.0;130096.0;938045.26;6697586.25;0;124;25;C;241.0;144749.0;925476.06;6690699.97;0;2017;Permanent horaire;26295;27.4;6.153166770390325;47.33582344279222;0.0;5.983392400387854;47.27827307023085;0.0
2017-01-01;A0036;9350.0;124;25;C;241.0;144749.0;925476.06;6690699.97;0;133;25;C;591.0;154099.0;918886.25;6685703.45;0;2017;Permanent horaire;24043;27.5;5.983392400387854;47.27827307023085;0.0;5.893856643126644;47.23553006097441;0.0
2017-01-01;A0036;10669.0;133;25;C;591.0;154099.0;918886.25;6685703.45;0;144;25;C;260.0;164768.0;910176.82;6680722.02;0;2017;Permanent horaire;27857;24.5;5.893856643126644;47.23553006097441;0.0;5.776492951840026;47.193527279961394;0.0
2017-01-01;A0036;490.0;144;25;C;260.0;164768.0;910176.82;6680722.02;0;144;25;C;750.0;165258.0;909673.69;6680732.34;0;2017;Permanent horaire;27857;24.5;5.776492951840026;47.193527279961394;0.0;5.769856705358093;47.193779177823764;0.0
2017-01-01;A0036;540.0;144;25;C;750.0;165258.0;909673.69;6680732.34;0;145;25;C;290.0;165798.0;909087.54;6680651.74;0;2017;Permanent horaire;27857;24.5;5.769856705358093;47.193779177823764;0.0;5.762082570008171;47.193238808000274;0.0
2017-01-01;A0036;4325.0;145;25;C;290.0;165798.0;909087.54;6680651.74;0;149;39;C;615.0;170123.0;905124.13;6679738.86;0;2017;Permanent horaire;27857;24.5;5.762082570008171;47.193238808000274;0.0;5.7093531098453045;47.186261246298656;0.0
2017-01-01;A0036;16606.0;149;39;C;615.0;170123.0;905124.13;6679738.86;0;166;39;C;221.0;186729.0;890220.59;6673938.97;0;2017;Permanent horaire;28040;24.4;5.7093531098453045;47.186261246298656;0.0;5.51020522063192;47.13850777436862;0.0
2017-01-01;A0036;909.0;166;39;C;221.0;186729.0;890220.59;6673938.97;0;167;39;C;130.0;187638.0;889322.05;6673820.04;0;2017;Permanent horaire;27213;24.8;5.51020522063192;47.13850777436862;0.0;5.498306121659684;47.13769410239456;0.0
2017-01-01;A0036;6490.0;167;39;C;130.0;187638.0;889322.05;6673820.04;0;173;39;C;620.0;194128.0;882972.19;6672688.76;0;2017;Permanent horaire;27213;24.8;5.498306121659684;47.13769410239456;0.0;5.414109811144581;47.12929210817945;0.0
2017-01-01;A0036;2040.0;173;39;C;620.0;194128.0;882972.19;6672688.76;0;175;21;C;660.0;196168.0;881182.95;6671810.59;0;2017;Permanent horaire;27213;24.8;5.414109811144581;47.12929210817945;0.0;5.390166705350581;47.121879562846;0.0
2017-01-01;A0036;6800.0;175;21;C;660.0;196168.0;881182.95;6671810.59;0;182;21;C;460.0;202968.0;876896.87;6666678.48;0;2017;Permanent horaire;12249;23.3;5.390166705350581;47.121879562846;0.0;5.331659401667568;47.07684893873497;0.0
2017-01-01;A0036;1110.0;182;21;C;460.0;202968.0;876896.87;6666678.48;0;183;39;C;570.0;204078.0;876002.69;6665958.4;0;2017;Permanent horaire;12249;23.3;5.331659401667568;47.07684893873497;0.0;5.319601368458225;47.07060581767053;0.0
2017-01-01;A0036;12328.0;183;39;C;570.0;204078.0;876002.69;6665958.4;0;195;21;C;898.0;216406.0;864788.58;6661401.44;0;2017;Permanent horaire;12249;23.3;5.319601368458225;47.07060581767053;0.0;5.170233439193097;47.03246499986474;0.0
2017-01-01;A0036;21002.0;195;21;C;898.0;216406.0;864788.58;6661401.44;0;216;21;C;900.0;237408.0;844566.42;6663385.15;0;2017;Permanent horaire;12082;23.4;5.170233439193097;47.03246499986474;0.0;4.904652050314718;47.055016201808044;0.0
2017-01-01;A0038;20938.0;0;21;N;0.0;0.0;818417.3;6684757.59;0;21;21;N;0.0;20938.0;836184.55;6690196.46;0;2017;Permanent horaire;11625;10.3;4.565822211618117;47.25255733890263;0.0;4.80232213652499;47.29809855752078;0.0
2017-01-01;A0038;13715.0;21;21;N;0.0;20938.0;836184.55;6690196.46;0;34;21;N;700.0;34653.0;848463.56;6694819.57;0;2017;Permanent horaire;18931;11.0;4.80232213652499;47.29809855752078;0.0;4.966286506220391;47.33706790838428;0.0
2017-01-01;A0038;356.0;34;21;N;700.0;34653.0;848463.56;6694819.57;0;35;21;N;60.0;35009.0;848806.56;6694723.72;0;2017;Permanent horaire;19277;8.8;4.966286506220391;47.33706790838428;0.0;4.970795717749666;47.336128339387955;0.0
2017-01-01;A0038;298.0;35;21;N;60.0;35009.0;848806.56;6694723.72;0;35;21;N;358.0;35307.0;849067.15;6694581.4;0;2017;Permanent horaire;19277;8.8;4.970795717749666;47.336128339387955;0.0;4.974198422118739;47.33478894195821;0.0
2017-01-01;A0038;632.0;35;21;N;358.0;35307.0;849067.15;6694581.4;0;36;21;N;0.0;35939.0;849561.59;6694416.57;0;2017;Permanent horaire;19277;8.8;4.974198422118739;47.33478894195821;0.0;4.98068914225915;47.33319410705412;0.0
2017-01-01;A0038;140.0;36;21;N;0.0;35939.0;849561.59;6694416.57;0;36;21;N;140.0;36079.0;849652.4;6694518.56;0;2017;Permanent horaire;19277;8.8;4.98068914225915;47.33319410705412;0.0;4.9819251560433155;47.3340914493987;0.0
2017-01-01;A0039;5499.0;0;21;C;0.0;0.0;856871.93;6691226.94;0;5;21;C;499.0;5499.0;861257.15;6688636.8;0;2017;Permanent horaire;29110;10.6;5.076348076071726;47.30279902017147;0.0;5.133436687300381;47.27843751534963;0.0
2017-01-01;A0039;995.0;5;21;C;499.0;5499.0;861257.15;6688636.8;0;6;21;C;494.0;6494.0;862159.52;6688224.07;0;2017;Permanent horaire;13608;9.0;5.133436687300381;47.27843751534963;0.0;5.145220900299121;47.27450321842143;0.0
2017-01-01;A0039;15074.0;6;21;C;494.0;6494.0;862159.52;6688224.07;0;21;21;C;568.0;21568.0;874422.69;6680572.16;0;2017;Permanent horaire;20986;12.7;5.145220900299121;47.27450321842143;0.0;5.304409004625806;47.20253308098158;0.0
2017-01-01;A0039;11640.0;21;21;C;568.0;21568.0;874422.69;6680572.16;0;33;21;C;208.0;33208.0;881187.78;6671802.36;0;2017;Permanent horaire;18518;14.2;5.304409004625806;47.20253308098158;0.0;5.390227098365758;47.12180418586949;0.0
2017-01-01;A0039;1922.0;33;21;C;208.0;33208.0;881187.78;6671802.36;0;35;21;C;130.0;35130.0;881874.56;6670070.18;0;2017;Permanent horaire;24169;22.3;5.390227098365758;47.12180418586949;0.0;5.398587616666965;47.106028998669466;0.0
2017-01-01;A0039;5508.0;35;21;C;130.0;35130.0;881874.56;6670070.18;0;40;39;C;638.0;40638.0;885025.97;6665894.16;0;2017;Permanent horaire;24169;22.3;5.398587616666965;47.106028998669466;0.0;5.438422464474737;47.067580507055226;0.0
2017-01-01;A0039;28260.0;40;39;C;638.0;40638.0;885025.97;6665894.16;0;68;39;C;898.0;68898.0;895855.09;6642336.98;0;2017;Permanent horaire;21842;24.1;5.438422464474737;47.067580507055226;0.0;5.570934439353717;46.85249787588062;0.0
2017-01-01;A0039;9392.0;68;39;C;898.0;68898.0;895855.09;6642336.98;0;78;39;C;290.0;78290.0;892355.5;6633838.19;0;2017;Permanent horaire;19571;28.9;5.570934439353717;46.85249787588062;0.0;5.521466647232902;46.777031438421915;0.0
2017-01-01;A0039;15360.0;78;39;C;290.0;78290.0;892355.5;6633838.19;0;93;39;C;650.0;93650.0;885261.05;6621192.72;0;2017;Permanent horaire;19303;29.1;5.521466647232902;46.777031438421915;0.0;5.423443817107066;46.66522609040915;0.0
2017-01-01;A0039;15.0;93;39;C;650.0;93650.0;885261.05;6621192.72;0;93;39;C;665.0;93665.0;885255.83;6621178.64;0;2017;Permanent horaire;20518;28.4;5.423443817107066;46.66522609040915;0.0;5.42336992506183;46.6651008131449;0.0
2017-01-01;A0039;1350.0;93;39;C;665.0;93665.0;885255.83;6621178.64;0;95;71;C;15.0;95015.0;884595.9;6620017.73;0;2017;Permanent horaire;20518;28.4;5.42336992506183;46.6651008131449;0.0;5.414278462954291;46.65483462420912;0.0
2017-01-01;A0039;120.0;95;71;C;15.0;95015.0;884595.9;6620017.73;0;95;71;C;135.0;95135.0;884522.76;6619923.63;0;2017;Permanent horaire;20518;28.4;5.414278462954291;46.65483462420912;0.0;5.413284879200678;46.65400785050786;0.0
2017-01-01;A0039;13711.0;95;71;C;135.0;95135.0;884522.76;6619923.63;0;108;71;C;846.0;108846.0;878615.65;6607828.21;0;2017;Permanent horaire;20518;28.4;5.413284879200678;46.65400785050786;0.0;5.331405055608427;46.54674361714525;0.0
2017-01-01;A0039;12365.0;108;71;C;846.0;108846.0;878615.65;6607828.21;0;121;71;C;211.0;121211.0;874971.98;6596608.04;0;2017;Permanent horaire;21146;28.1;5.331405055608427;46.54674361714525;0.0;5.279645390444787;46.44671245165343;0.0
2017-01-01;A0039;665.0;121;71;C;211.0;121211.0;874971.98;6596608.04;0;121;71;C;876.0;121876.0;874531.34;6596111.49;0;2017;Permanent horaire;21146;28.1;5.279645390444787;46.44671245165343;0.0;5.273721397845969;46.44235747126158;0.0
2017-01-01;A0039;23300.0;121;71;C;876.0;121876.0;874531.34;6596111.49;0;145;1;C;176.0;145176.0;874076.48;6574792.87;0;2017;Permanent horaire;21437;28.1;5.273721397845969;46.44235747126158;0.0;5.259852652232239;46.25058641953345;0.0
2017-01-01;A0039;95.0;145;1;C;176.0;145176.0;874076.48;6574792.87;0;145;1;C;271.0;145271.0;874148.92;6574730.62;0;2017;Permanent horaire;21437;28.1;5.259852652232239;46.25058641953345;0.0;5.260769420058613;46.25000743083941;0.0
2017-01-01;A0040;1651.0;0;74;C;0.0;0.0;987561.33;6541224.86;0;1;74;C;651.0;1651.0;985933.83;6541480.76;0;2017;Permanent horaire;14531;14.6;6.710892439578694;45.90988495359571;0.0;6.690074903147382;45.91287334676982;0.0
2017-01-01;A0040;7800.0;1;74;C;651.0;1651.0;985933.83;6541480.76;0;9;74;C;451.0;9451.0;981020.18;6546835.01;0;2017;Permanent horaire;18638;11.5;6.690074903147382;45.91287334676982;0.0;6.629926792208326;45.96308636732672;0.0
2017-01-01;A0040;10510.0;9;74;C;451.0;9451.0;981020.18;6546835.01;0;19;74;C;961.0;19961.0;977702.79;6556102.82;0;2017;Permanent horaire;21260;10.1;6.629926792208326;45.96308636732672;0.0;6.592578383378657;46.04782072299157;0.0
2017-01-01;A0040;4135.0;19;74;C;961.0;19961.0;977702.79;6556102.82;0;24;74;C;96.0;24096.0;974274.72;6558234.69;0;2017;Permanent horaire;20167;10.6;6.592578383378657;46.04782072299157;0.0;6.549529207663268;46.06839397439912;0.0
2017-01-01;A0040;9325.0;24;74;C;96.0;24096.0;974274.72;6558234.69;0;33;74;C;421.0;33421.0;965151.18;6558041.06;0;2017;Permanent horaire;28852;8.4;6.549529207663268;46.06839397439912;0.0;6.431499144229634;46.07028258605968;0.0
2017-01-01;A0040;4055.0;33;74;C;421.0;33421.0;965151.18;6558041.06;0;37;74;C;476.0;37476.0;961446.9;6558103.9;0;2017;Permanent horaire;33403;8.4;6.431499144229634;46.07028258605968;0.0;6.383653480085506;46.072286967718206;0.0
2017-01-01;A0040;6869.0;37;74;C;476.0;37476.0;961446.9;6558103.9;0;44;74;C;345.0;44345.0;957091.14;6563337.96;0;2017;Permanent horaire;35942;8.0;6.383653480085506;46.072286967718206;0.0;6.330203617805152;46.12104352611057;0.0
2017-01-01;A0040;2504.0;44;74;C;345.0;44345.0;957091.14;6563337.96;0;46;74;C;849.0;46849.0;955935.11;6565538.24;0;2017;Permanent horaire;42659;7.2;6.330203617805152;46.12104352611057;0.0;6.316443089333275;46.141277227664325;0.0
2017-01-01;A0040;5091.0;46;74;C;849.0;46849.0;955935.11;6565538.24;0;51;74;C;940.0;51940.0;951525.08;6567791.45;0;2017;Permanent horaire;38265;6.5;6.316443089333275;46.141277227664325;0.0;6.260567735098374;46.16320286219453;0.0
2017-01-01;A0040;2660.0;51;74;C;940.0;51940.0;951525.08;6567791.45;0;54;74;C;600.0;54600.0;949498.19;6569344.86;0;2017;Permanent horaire;38265;6.5;6.260567735098374;46.16320286219453;0.0;6.235146848997118;46.177929778953384;0.0
2017-01-01;A0040;698.0;54;74;C;600.0;54600.0;949498.19;6569344.86;0;55;74;C;298.0;55298.0;948931.58;6569761.9;0;2017;Permanent horaire;38265;6.5;6.235146848997118;46.177929778953384;0.0;6.228028969613901;46.181890770237835;0.0
2017-01-01;A0040;10474.0;55;74;C;298.0;55298.0;948931.58;6569761.9;0;65;74;C;772.0;65772.0;940904.55;6564493.49;0;2017;Permanent horaire;48675;5.9;6.228028969613901;46.181890770237835;0.0;6.121349292853748;46.13739312931846;0.0
2017-01-01;A0040;1578.0;65;74;C;772.0;65772.0;940904.55;6564493.49;0;67;74;C;350.0;67350.0;939383.38;6564024.89;0;2017;Permanent horaire;47725;6.1;6.121349292853748;46.13739312931846;0.0;6.10142179433209;46.133716325643576;0.0
2017-01-01;A0040;22039.0;68;74;C;389.0;68389.0;938394.4;6563718.93;0;90;74;C;428.0;90428.0;921528.47;6555928.33;0;2017;Permanent horaire;23260;13.2;6.08846681756597;46.13131227819185;0.0;5.866501059049136;46.06693408764369;0.0
2017-01-01;A0040;5972.0;90;74;C;428.0;90428.0;921528.47;6555928.33;0;96;74;C;400.0;96400.0;917760.85;6559881.33;0;2017;Permanent horaire;23278;13.9;5.866501059049136;46.06693408764369;0.0;5.819616854082778;46.103728665932536;0.0
2017-01-01;A0040;810.0;96;74;C;400.0;96400.0;917760.85;6559881.33;0;97;1;C;210.0;97210.0;916988.11;6560125.73;0;2017;Permanent horaire;23278;13.9;5.819616854082778;46.103728665932536;0.0;5.809732256693647;46.10617604903532;0.0
2017-01-01;A0040;1883.0;97;1;C;210.0;97210.0;916988.11;6560125.73;0;99;1;C;93.0;99093.0;915972.24;6561480.53;0;2017;Permanent horaire;23278;13.9;5.809732256693647;46.10617604903532;0.0;5.7972101941297804;46.118692894365346;0.0
2017-01-01;A0040;3755.0;99;1;C;93.0;99093.0;915972.24;6561480.53;0;102;1;C;848.0;102848.0;915315.38;6565086.75;0;2017;Permanent horaire;25232;13.2;5.7972101941297804;46.118692894365346;0.0;5.790359646253545;46.15135536434472;0.0
2017-01-01;A0040;6982.0;102;1;C;848.0;102848.0;915315.38;6565086.75;0;109;1;C;830.0;109830.0;909222.51;6566644.13;0;2017;Permanent horaire;25232;13.2;5.790359646253545;46.15135536434472;0.0;5.712155589403369;46.16728211313693;0.0
2017-01-01;A0040;6018.0;109;1;C;830.0;109830.0;909222.51;6566644.13;0;115;1;C;848.0;115848.0;904309.32;6565209.28;0;2017;Permanent horaire;25232;13.2;5.712155589403369;46.16728211313693;0.0;5.6478906393222355;46.15587025632037;0.0
2017-01-01;A0040;10257.0;115;1;C;848.0;115848.0;904309.32;6565209.28;0;126;1;C;105.0;126105.0;895733.06;6562865.87;0;2017;Permanent horaire;25999;13.6;5.6478906393222355;46.15587025632037;0.0;5.535843644004223;46.1373140024515;0.0
2017-01-01;A0040;2895.0;126;1;C;105.0;126105.0;895733.06;6562865.87;0;129;1;C;0.0;129000.0;893269.16;6561857.3;0;2017;Permanent horaire;31410;12.6;5.535843644004223;46.1373140024515;0.0;5.503529669740889;46.128944447121185;0.0
2017-01-01;A0040;1800.0;129;1;C;0.0;129000.0;893269.16;6561857.3;0;130;1;C;800.0;130800.0;892307.6;6560363.62;0;2017;Permanent horaire;31410;12.6;5.503529669740889;46.128944447121185;0.0;5.490472247056532;46.11577452665759;0.0
2017-01-01;A0040;7170.0;130;1;C;800.0;130800.0;892307.6;6560363.62;0;137;1;C;970.0;137970.0;886156.91;6557737.02;0;2017;Permanent horaire;31410;12.6;5.490472247056532;46.11577452665759;0.0;5.4098304670863495;46.09385198859724;0.0
2017-01-01;A0040;7800.0;137;1;C;970.0;137970.0;886156.91;6557737.02;0;145;1;C;770.0;145770.0;879741.08;6554799.1;0;2017;Permanent horaire;31410;12.6;5.4098304670863495;46.09385198859724;0.0;5.3257056040100546;46.069140351868526;0.0
2017-01-01;A0040;530.0;145;1;C;770.0;145770.0;879741.08;6554799.1;0;146;1;C;300.0;146300.0;879362.34;6555038.17;0;2017;Permanent horaire;39045;21.4;5.3257056040100546;46.069140351868526;0.0;5.320898732225744;46.07139255517639;0.0
2017-01-01;A0040;10259.0;146;1;C;300.0;146300.0;879362.34;6555038.17;0;156;1;C;559.0;156559.0;876865.08;6563334.21;0;2017;Permanent horaire;39045;21.4;5.320898732225744;46.07139255517639;0.0;5.291717816296404;46.146722313583474;0.0
2017-01-01;A0040;10401.0;156;1;C;559.0;156559.0;876865.08;6563334.21;0;166;1;C;960.0;166960.0;875613.75;6573129.99;0;2017;Permanent horaire;35100;23.9;5.291717816296404;46.146722313583474;0.0;5.279175454468983;46.235220888888506;0.0
2017-01-01;A0040;2818.0;166;1;C;960.0;166960.0;875613.75;6573129.99;0;169;1;C;778.0;169778.0;873649.89;6575126.04;0;2017;Permanent horaire;32594;24.0;5.279175454468983;46.235220888888506;0.0;5.254441147789007;46.25369511140587;0.0
2017-01-01;A0040;1322.0;169;1;C;778.0;169778.0;873649.89;6575126.04;0;171;1;C;100.0;171100.0;872318.09;6575318.11;0;2017;Permanent horaire;14114;16.9;5.254441147789007;46.25369511140587;0.0;5.2372307316223;46.2557650069984;0.0
